0,1,2,3,4,5,6,7,8
,Sun Mar  6,Mallards,4,Wild Goose,4,,,https://www.dmyha.com/game/show/32842663?subseason=779454
,Sun Mar 13,Wild Goose,4,Ice Dragons,4,,,https://www.dmyha.com/game/show/32842868?subseason=779454
,Sun Mar 13,Mallards,2,Grizzly Goons,5,,,https://www.dmyha.com/game/show/32842887?subseason=779454
,Sun Mar 13,Irish,0,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/32842892?subseason=779454
,Sun Mar 13,Lucky Bulldogs,-,Wiggums,-,,Postponed,https://www.dmyha.com/game/show/32842895?subseason=779454
,Sun Mar 13,Pregamers,-,Hooligans,-,,Postponed,https://www.dmyha.com/game/show/32842900?subseason=779454
,Sun Mar 13,"Devils
 (8-15-3)",-,"Iowa Bucks
 (19-7-0)",-,,3:45 PM CDT,https://www.dmyha.com/game/show/32842903?subseason=779454
Yes,Sun Mar 20,"Irish
 (9-10-6)",-,"Wiggums
 (8-15-2)",-,,9:30 AM CDT,https://www.dmyha.com/game/show/33828114?subseason=779454
Yes,Sun Mar 20,"Vicious Squirrels
 (19-1-4)",-,"Lucky Bulldogs
 (6-16-2)",-,,10:45 AM CDT,https://www.dmyha.com/game/show/33828115?subseason=779454
,Sun Mar 27,Wiggums,3,Irish,3,,,https://www.dmyha.com/game/show/32843265?subseason=779454
,Sun Mar 27,Vicious Squirrels,6,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32843268?subseason=779454
,Sun Mar 27,Pregamers,7,Devils,5,,,https://www.dmyha.com/game/show/32843269?subseason=779454
,Sun Mar 27,Hooligans,7,Iowa Bucks,4,,,https://www.dmyha.com/game/show/32843271?subseason=779454
,Sun Mar 27,Wild Goose,4,Mallards,0,,,https://www.dmyha.com/game/show/32843272?subseason=779454
,Sun Mar 27,Ice Dragons,5,Grizzly Goons,3,,,https://www.dmyha.com/game/show/32843273?subseason=779454
,Sun Apr  3,Grizzly Goons,4,Mallards,3,,,https://www.dmyha.com/game/show/32843275?subseason=779454
,Sun Apr  3,Ice Dragons,1,Wild Goose,4,,,https://www.dmyha.com/game/show/32843280?subseason=779454
,Sun Apr  3,Vicious Squirrels,2,Irish,2,,,https://www.dmyha.com/game/show/32843282?subseason=779454
,Sun Apr  3,Wiggums,5,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/32843287?subseason=779454
,Sun Apr  3,Iowa Bucks,6,Devils,3,,,https://www.dmyha.com/game/show/32843306?subseason=779454
,Sun Apr  3,Hooligans,2,Pregamers,4,,,https://www.dmyha.com/game/show/32843309?subseason=779454
,Sun Apr 10,Iowa Bucks,9,Devils,3,,,https://www.dmyha.com/game/show/34843315?subseason=779454
,Sun Apr 10,Iowa Bucks,6,Pregamers,5,,,https://www.dmyha.com/game/show/32843310?subseason=779454
,Sun Apr 10,Hooligans,1,Devils,4,,,https://www.dmyha.com/game/show/32843311?subseason=779454
,Sun Apr 10,Grizzly Goons,3,Wild Goose,2,,,https://www.dmyha.com/game/show/32843362?subseason=779454
,Sun Apr 10,Ice Dragons,3,Mallards,2,,,https://www.dmyha.com/game/show/32843364?subseason=779454
,Sun Apr 10,Vicious Squirrels,2,Irish,0,,,https://www.dmyha.com/game/show/32843369?subseason=779454
,Sun Apr 10,Wiggums,6,Lucky Bulldogs,7,,,https://www.dmyha.com/game/show/32843374?subseason=779454
,Sun Apr 24,Hooligans,4,Pregamers,5,,,https://www.dmyha.com/game/show/34843380?subseason=779454
,Sun Apr 24,Lucky Bulldogs,2,Irish,5,,,https://www.dmyha.com/game/show/32922945?subseason=779454
,Sun Apr 24,Wiggums,2,Vicious Squirrels,5,,,https://www.dmyha.com/game/show/32922952?subseason=779454
,Sun Apr 24,Pregamers,5,Devils,2,,,https://www.dmyha.com/game/show/32922953?subseason=779454
,Sun Apr 24,Hooligans,3,Iowa Bucks,9,,,https://www.dmyha.com/game/show/32922959?subseason=779454
,Sun Apr 24,Wild Goose,4,Mallards,2,,,https://www.dmyha.com/game/show/32922965?subseason=779454
,Sun Apr 24,Ice Dragons,2,Grizzly Goons,4,,,https://www.dmyha.com/game/show/32922970?subseason=779454
,Sun May  1,Wiggums,2,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/34843477?subseason=779454
,Sun May  1,Grizzly Goons,1,Wild Goose,4,,,https://www.dmyha.com/game/show/32922992?subseason=779454
,Sun May  1,Ice Dragons,0,Mallards,2,,,https://www.dmyha.com/game/show/32922995?subseason=779454
,Sun May  1,Vicious Squirrels,11,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32922997?subseason=779454
,Sun May  1,Wiggums,1,Irish,3,,,https://www.dmyha.com/game/show/32923000?subseason=779454
,Sun May  1,Iowa Bucks,6,Pregamers,4,,,https://www.dmyha.com/game/show/32923006?subseason=779454
,Sun May  1,Hooligans,3,Devils,3,,,https://www.dmyha.com/game/show/32923010?subseason=779454
,Sun May  8,Hooligans,5,Devils,2,,,https://www.dmyha.com/game/show/35121947?subseason=779454
,Sun May  8,Pregamers,6,Iowa Bucks,7,,,https://www.dmyha.com/game/show/35121955?subseason=779454
,Sun May  8,Ice Dragons,4,Mallards,2,,,https://www.dmyha.com/game/show/35121963?subseason=779454
,Sun May  8,Wild Goose,3,Grizzly Goons,2,,,https://www.dmyha.com/game/show/35121967?subseason=779454
,Sun May  8,Wiggums,3,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/35121973?subseason=779454
,Sun May  8,Irish,1,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/35121985?subseason=779454
Yes,Sat May 21,"Vicious Squirrels
 (19-1-4)",-,"Lucky Bulldogs
 (6-16-2)",-,,8:00 AM CDT,https://www.dmyha.com/game/show/35122023?subseason=779454
,Sat May 21,Irish,3,Wiggums,7,,,https://www.dmyha.com/game/show/35121990?subseason=779454
,Sat May 21,Pregamers,5,Hooligans,3,,,https://www.dmyha.com/game/show/35122000?subseason=779454
,Sat May 21,Grizzly Goons,5,Ice Dragons,4,,,https://www.dmyha.com/game/show/35122016?subseason=779454
Yes,Sat May 21,"Iowa Bucks
 (19-7-0)",-,"Wild Goose
 (12-7-6)",-,,1:00 PM CDT,https://www.dmyha.com/game/show/35122038?subseason=779454
Yes,Sat May 21,"Mallards
 (6-15-4)",-,"Devils
 (8-15-3)",-,,2:15 PM CDT,https://www.dmyha.com/game/show/35122045?subseason=779454
,Sun May 22,Ice Dragons,1,Mallards,5,,,https://www.dmyha.com/game/show/35122058?subseason=779454
,Sun May 22,Irish,5,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/35122068?subseason=779454
,Sun May 22,Wiggums,2,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/35122074?subseason=779454
,Sun May 22,Grizzly Goons,4,Wild Goose,7,,,https://www.dmyha.com/game/show/35122082?subseason=779454
,Sun May 22,Pregamers,3,Iowa Bucks,2,,,https://www.dmyha.com/game/show/35122084?subseason=779454
,Sun May 22,Hooligans,4,Devils,5,,,https://www.dmyha.com/game/show/35122098?subseason=779454
