0,1,2,3,4,5,6,7,8
,Sun May 16,Knights,7,Crocodiles,1,,,https://www.dmyha.com/game/show/31241102?subseason=697991
,Sun May 16,Vicious Squirrels,2,Crocodiles,5,,,https://www.dmyha.com/game/show/31241108?subseason=697991
,Sun May 16,Hooligans,6,Wolverines,4,,,https://www.dmyha.com/game/show/31241111?subseason=697991
,Sun May 16,Benders,3,Wolverines,2,,,https://www.dmyha.com/game/show/31241114?subseason=697991
,Sun May 16,Benders,4,DSM Whalers,2,,,https://www.dmyha.com/game/show/31241117?subseason=697991
,Sun May 16,Melons,6,Hooligans,5,,,https://www.dmyha.com/game/show/31241122?subseason=697991
,Sun May 16,Wild Goose,3,DSM Whalers,4,,,https://www.dmyha.com/game/show/31241125?subseason=697991
,Sun May 23,Hooligans,5,DSM Whalers,4,,,https://www.dmyha.com/game/show/31241174?subseason=697991
,Sun May 23,DSM Whalers,0,Melons,5,,,https://www.dmyha.com/game/show/31241176?subseason=697991
,Sun May 23,Wolverines,1,Melons,2,,,https://www.dmyha.com/game/show/31241184?subseason=697991
,Sun May 23,Benders,2,Wild Goose,5,,,https://www.dmyha.com/game/show/31241186?subseason=697991
,Sun May 23,Hooligans,8,Benders,5,,,https://www.dmyha.com/game/show/31241191?subseason=697991
,Sun May 23,Grizzly Goons,4,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/31241192?subseason=697991
,Sun May 23,Vicious Squirrels,4,Crocodiles,1,,,https://www.dmyha.com/game/show/31241195?subseason=697991
,Sun May 23,Grizzly Goons,4,Knights,1,,,https://www.dmyha.com/game/show/31241198?subseason=697991
,Sun Jun  6,Vicious Squirrels,2,Knights,3,,,https://www.dmyha.com/game/show/31241231?subseason=697991
,Sun Jun  6,Crocodiles,2,Knights,2,,,https://www.dmyha.com/game/show/31241234?subseason=697991
,Sun Jun  6,Crocodiles,2,Grizzly Goons,3,,,https://www.dmyha.com/game/show/31241236?subseason=697991
,Sun Jun  6,Wild Goose,3,Wolverines,4,,,https://www.dmyha.com/game/show/31241238?subseason=697991
,Sun Jun  6,Melons,2,Benders,1,,,https://www.dmyha.com/game/show/31241239?subseason=697991
,Sun Jun  6,Benders,2,Hooligans,2,,,https://www.dmyha.com/game/show/31241240?subseason=697991
,Sun Jun  6,DSM Whalers,1,Melons,4,,,https://www.dmyha.com/game/show/31241241?subseason=697991
,Sun Jun  6,Wild Goose,4,Wolverines,3,,,https://www.dmyha.com/game/show/31241242?subseason=697991
,Sun Jun 13,Melons,8,Benders,1,,,https://www.dmyha.com/game/show/31241248?subseason=697991
,Sun Jun 13,Wolverines,3,DSM Whalers,6,,,https://www.dmyha.com/game/show/31241249?subseason=697991
,Sun Jun 13,Wild Goose,2,Hooligans,3,,,https://www.dmyha.com/game/show/31241251?subseason=697991
,Sun Jun 13,Crocodiles,0,Knights,3,,,https://www.dmyha.com/game/show/31241254?subseason=697991
,Sun Jun 13,Grizzly Goons,1,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/31241257?subseason=697991
,Sun Jun 13,Grizzly Goons,2,Crocodiles,3,,,https://www.dmyha.com/game/show/31241260?subseason=697991
,Sun Jun 13,Knights,1,Vicious Squirrels,5,,,https://www.dmyha.com/game/show/31241261?subseason=697991
,Sun Jun 20,Crocodiles,3,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/31241276?subseason=697991
,Sun Jun 20,Knights,0,Grizzly Goons,4,,,https://www.dmyha.com/game/show/31241281?subseason=697991
,Sun Jun 20,Wolverines,1,DSM Whalers,7,,,https://www.dmyha.com/game/show/31796022?subseason=697991
,Sun Jun 20,Hooligans,6,Benders,5,,,https://www.dmyha.com/game/show/31796030?subseason=697991
,Sun Jun 20,"Wild Goose
 (16-9-1)",-,"Melons
 (18-7-1)",-,,5:00 PM CDT,https://www.dmyha.com/game/show/31796104?subseason=697991
,Sun Jun 27,Hooligans,1,Melons,3,,,https://www.dmyha.com/game/show/31796155?subseason=697991
,Sun Jun 27,DSM Whalers,3,Wild Goose,5,,,https://www.dmyha.com/game/show/31796166?subseason=697991
,Sun Jun 27,Crocodiles,5,Grizzly Goons,6,,,https://www.dmyha.com/game/show/31796179?subseason=697991
,Sun Jun 27,Knights,3,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/31796214?subseason=697991
,Sun Jun 27,Wolverines,4,Benders,3,,,https://www.dmyha.com/game/show/31843412?subseason=697991
,Sun Jul 11,Crocodiles,4,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/31842124?subseason=697991
,Sun Jul 11,Knights,3,Grizzly Goons,6,,,https://www.dmyha.com/game/show/31842224?subseason=697991
,Sun Jul 11,Wild Goose,1,Melons,4,,,https://www.dmyha.com/game/show/31842589?subseason=697991
,Sun Jul 11,Hooligans,0,DSM Whalers,0,,,https://www.dmyha.com/game/show/31842864?subseason=697991
,Sun Jul 11,Wolverines,0,Benders,0,,,https://www.dmyha.com/game/show/31843282?subseason=697991
