0,1,2,3,4,5,6,7,8
,Sun Nov 27,Reapers,7,Ice Warriors,4,,,https://www.dmyha.com/game/show/37244986?subseason=858888
,Sun Nov 27,Lucky Bulldogs,5,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/37245013?subseason=858888
,Sun Dec  4,Ice Warriors,0,Lucky Bulldogs,4,,,https://www.dmyha.com/game/show/37295004?subseason=858888
,Sun Dec  4,Reapers,3,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/37295013?subseason=858888
,Sun Dec  4,Hooligans,2,Bat Hogs,9,,,https://www.dmyha.com/game/show/37295015?subseason=858888
,Sun Dec  4,Flutter Bees,4,Crows,0,,,https://www.dmyha.com/game/show/37295018?subseason=858888
,Sun Dec  4,Iowa Train,4,Iowa Bucks,12,,,https://www.dmyha.com/game/show/37295021?subseason=858888
,Sun Dec 11,Iowa Train,5,Crows,2,,,https://www.dmyha.com/game/show/37295027?subseason=858888
,Sun Dec 11,Hooligans,3,Flutter Bees,4,,,https://www.dmyha.com/game/show/37295032?subseason=858888
,Sun Dec 11,Iowa Bucks,3,Bat Hogs,3,,,https://www.dmyha.com/game/show/37295058?subseason=858888
,Sun Dec 11,Vicious Squirrels,2,Ice Warriors,1,,,https://www.dmyha.com/game/show/37295101?subseason=858888
,Sun Dec 11,Lucky Bulldogs,4,Reapers,3,,,https://www.dmyha.com/game/show/37295103?subseason=858888
,Sun Dec 18,Ice Warriors,4,Reapers,1,,,https://www.dmyha.com/game/show/37295108?subseason=858888
,Sun Dec 18,Vicious Squirrels,0,Lucky Bulldogs,4,,,https://www.dmyha.com/game/show/37295113?subseason=858888
,Sun Dec 18,Bat Hogs,3,Crows,5,,,https://www.dmyha.com/game/show/37295115?subseason=858888
,Sun Dec 18,Iowa Train,6,Flutter Bees,3,,,https://www.dmyha.com/game/show/37295118?subseason=858888
,Sun Dec 18,Hooligans,4,Iowa Bucks,5,,,https://www.dmyha.com/game/show/37295152?subseason=858888
,Sun Jan  8,Hooligans,5,Crows,2,,,https://www.dmyha.com/game/show/37389187?subseason=858888
,Sun Jan  8,Iowa Bucks,5,Flutter Bees,7,,,https://www.dmyha.com/game/show/37389191?subseason=858888
,Sun Jan  8,Iowa Train,5,Bat Hogs,5,,,https://www.dmyha.com/game/show/37389195?subseason=858888
,Sun Jan  8,Lucky Bulldogs,3,Ice Warriors,2,,,https://www.dmyha.com/game/show/37295232?subseason=858888
,Sun Jan  8,Vicious Squirrels,2,Reapers,8,,,https://www.dmyha.com/game/show/37295235?subseason=858888
,Sun Jan 15,Ice Warriors,6,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37295242?subseason=858888
,Sun Jan 15,Reapers,2,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/37295244?subseason=858888
,Sun Jan 15,Hooligans,3,Iowa Train,7,,,https://www.dmyha.com/game/show/37295247?subseason=858888
,Sun Jan 15,Flutter Bees,2,Bat Hogs,3,,,https://www.dmyha.com/game/show/37295250?subseason=858888
,Sun Jan 15,Crows,2,Iowa Bucks,3,,,https://www.dmyha.com/game/show/37295254?subseason=858888
,Sun Jan 22,Bat Hogs,6,Hooligans,2,,,https://www.dmyha.com/game/show/37388150?subseason=858888
,Sun Jan 22,Crows,3,Flutter Bees,6,,,https://www.dmyha.com/game/show/37388189?subseason=858888
,Sun Jan 22,Iowa Bucks,6,Iowa Train,4,,,https://www.dmyha.com/game/show/37388183?subseason=858888
,Sun Jan 22,Reapers,4,Ice Warriors,1,,,https://www.dmyha.com/game/show/37388194?subseason=858888
,Sun Jan 22,Lucky Bulldogs,0,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37388198?subseason=858888
,Sun Jan 29,Ice Warriors,1,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/37388256?subseason=858888
,Sun Jan 29,Reapers,3,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/37388259?subseason=858888
,Sun Jan 29,Crows,3,Iowa Train,7,,,https://www.dmyha.com/game/show/37388263?subseason=858888
,Sun Jan 29,Flutter Bees,2,Hooligans,2,,,https://www.dmyha.com/game/show/37388265?subseason=858888
,Sun Jan 29,Bat Hogs,7,Iowa Bucks,5,,,https://www.dmyha.com/game/show/37388270?subseason=858888
,Sun Feb  5,Crows,3,Bat Hogs,4,,,https://www.dmyha.com/game/show/37388279?subseason=858888
,Sun Feb  5,Flutter Bees,1,Iowa Train,10,,,https://www.dmyha.com/game/show/37388284?subseason=858888
,Sun Feb  5,Iowa Bucks,9,Hooligans,2,,,https://www.dmyha.com/game/show/37388282?subseason=858888
,Sun Feb  5,Vicious Squirrels,4,Ice Warriors,6,,,https://www.dmyha.com/game/show/37388292?subseason=858888
,Sun Feb  5,Lucky Bulldogs,4,Reapers,0,,,https://www.dmyha.com/game/show/37388297?subseason=858888
,Sun Feb 19,Ice Warriors,3,Reapers,6,,,https://www.dmyha.com/game/show/37388343?subseason=858888
,Sun Feb 19,Vicious Squirrels,6,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/37388375?subseason=858888
,Sun Feb 19,Crows,5,Hooligans,2,,,https://www.dmyha.com/game/show/37388405?subseason=858888
,Sun Feb 19,Flutter Bees,5,Iowa Bucks,6,,,https://www.dmyha.com/game/show/37388447?subseason=858888
,Sun Feb 19,Bat Hogs,3,Iowa Train,3,,,https://www.dmyha.com/game/show/37388465?subseason=858888
,Sun Feb 26,Iowa Train,5,Hooligans,5,,,https://www.dmyha.com/game/show/37388483?subseason=858888
,Sun Feb 26,Bat Hogs,5,Flutter Bees,3,,,https://www.dmyha.com/game/show/37388485?subseason=858888
,Sun Feb 26,Iowa Bucks,10,Crows,4,,,https://www.dmyha.com/game/show/37388489?subseason=858888
,Sun Feb 26,Lucky Bulldogs,4,Ice Warriors,4,,,https://www.dmyha.com/game/show/37388491?subseason=858888
,Sun Feb 26,Vicious Squirrels,3,Reapers,5,,,https://www.dmyha.com/game/show/37388493?subseason=858888
,Sun Mar  5,Ice Warriors,1,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/37389212?subseason=858888
,Sun Mar  5,Reapers,3,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/37389214?subseason=858888
,Sun Mar  5,Hooligans,5,Bat Hogs,3,,,https://www.dmyha.com/game/show/37389218?subseason=858888
,Sun Mar  5,Flutter Bees,7,Crows,1,,,https://www.dmyha.com/game/show/37389223?subseason=858888
,Sun Mar  5,Iowa Train,6,Iowa Bucks,6,,,https://www.dmyha.com/game/show/37389226?subseason=858888
,Sun Mar 12,Iowa Train,6,Crows,3,,,https://www.dmyha.com/game/show/37389233?subseason=858888
,Sun Mar 12,Hooligans,2,Flutter Bees,5,,,https://www.dmyha.com/game/show/37389236?subseason=858888
,Sun Mar 12,Iowa Bucks,3,Bat Hogs,6,,,https://www.dmyha.com/game/show/37389238?subseason=858888
,Sun Mar 12,Reapers,3,Ice Warriors,2,,,https://www.dmyha.com/game/show/37389239?subseason=858888
,Sun Mar 12,Lucky Bulldogs,3,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/37389240?subseason=858888
,Sun Mar 19,Bat Hogs,10,Crows,1,,,https://www.dmyha.com/game/show/37389244?subseason=858888
,Sun Mar 19,Iowa Train,9,Flutter Bees,1,,,https://www.dmyha.com/game/show/37389248?subseason=858888
,Sun Mar 19,Hooligans,4,Iowa Bucks,9,,,https://www.dmyha.com/game/show/37389252?subseason=858888
,Sun Mar 19,Ice Warriors,3,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/37389255?subseason=858888
,Sun Mar 19,Reapers,3,Vicious Squirrels,7,,,https://www.dmyha.com/game/show/37389256?subseason=858888
,Sun Mar 26,Hooligans,2,Crows,5,,,https://www.dmyha.com/game/show/37389260?subseason=858888
,Sun Mar 26,Iowa Bucks,8,Flutter Bees,4,,,https://www.dmyha.com/game/show/37389263?subseason=858888
,Sun Mar 26,Iowa Train,4,Bat Hogs,9,,,https://www.dmyha.com/game/show/37389267?subseason=858888
,Sun Mar 26,Vicious Squirrels,5,Ice Warriors,1,,,https://www.dmyha.com/game/show/37389271?subseason=858888
,Sun Mar 26,Lucky Bulldogs,6,Reapers,2,,,https://www.dmyha.com/game/show/37389276?subseason=858888
,Sun Apr  2,Ice Warriors,1,Reapers,4,,,https://www.dmyha.com/game/show/37389282?subseason=858888
,Sun Apr  2,Vicious Squirrels,2,Lucky Bulldogs,1,,,https://www.dmyha.com/game/show/37389287?subseason=858888
,Sun Apr  2,Hooligans,3,Iowa Train,11,,,https://www.dmyha.com/game/show/37389290?subseason=858888
,Sun Apr  2,Flutter Bees,4,Bat Hogs,1,,,https://www.dmyha.com/game/show/37389295?subseason=858888
,Sun Apr  2,Crows,5,Iowa Bucks,7,,,https://www.dmyha.com/game/show/37389301?subseason=858888
,Sun Apr 16,Flutter Bees,3,Iowa Bucks,2,,,https://www.dmyha.com/game/show/38786221?subseason=858888
,Sun Apr 16,Crows,4,Bat Hogs,6,,,https://www.dmyha.com/game/show/38786225?subseason=858888
,Sun Apr 16,Hooligans,1,Iowa Train,8,,,https://www.dmyha.com/game/show/38786230?subseason=858888
,Sun Apr 16,Ice Warriors,0,Reapers,4,,,https://www.dmyha.com/game/show/38786233?subseason=858888
,Sun Apr 16,Vicious Squirrels,1,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/38786239?subseason=858888
,Sun Apr 23,Crows,2,Iowa Train,9,,,https://www.dmyha.com/game/show/38786249?subseason=858888
,Sun Apr 23,Flutter Bees,5,Bat Hogs,4,,,https://www.dmyha.com/game/show/38786251?subseason=858888
,Sun Apr 23,Hooligans,2,Iowa Bucks,7,,,https://www.dmyha.com/game/show/38786258?subseason=858888
,Sun Apr 23,Lucky Bulldogs,3,Reapers,2,,,https://www.dmyha.com/game/show/38786262?subseason=858888
,Sun Apr 23,Ice Warriors,1,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/38786266?subseason=858888
,Sun Apr 30,Hooligans,3,Flutter Bees,4,,,https://www.dmyha.com/game/show/38786277?subseason=858888
,Sun Apr 30,Bat Hogs,7,Iowa Train,5,,,https://www.dmyha.com/game/show/38786283?subseason=858888
,Sun Apr 30,Crows,0,Iowa Bucks,6,,,https://www.dmyha.com/game/show/38786288?subseason=858888
,Sun Apr 30,Vicious Squirrels,6,Reapers,2,,,https://www.dmyha.com/game/show/38786289?subseason=858888
Yes,Sun Apr 30,"Ice Warriors
 (4-13-1)",-,"Lucky Bulldogs
 (10-7-1)",-,,3:15 PM CDT,https://www.dmyha.com/game/show/38786301?subseason=858888
,Sun May  7,Ice Warriors,4,Reapers,5,,,https://www.dmyha.com/game/show/37389322?subseason=858888
,Sun May  7,Hooligans,6,Crows,4,,,https://www.dmyha.com/game/show/38786315?subseason=858888
,Sun May  7,Iowa Bucks,6,Iowa Train,7,,,https://www.dmyha.com/game/show/38786321?subseason=858888
,Sun May  7,Vicious Squirrels,4,Lucky Bulldogs,3,,,https://www.dmyha.com/game/show/38786324?subseason=858888
,Sun May  7,Flutter Bees,2,Bat Hogs,5,,,https://www.dmyha.com/game/show/38786327?subseason=858888
